Rank,Pokemon,USG%,Raw,Raw%,Real,Real%
88,Iron Boulder,1.06364,20973,0.998,14949,0.893
89,Indeedee,1.05106,20932,0.996,17793,1.063
90,Polteageist,1.02951,24401,1.161,18439,1.102
91,Zoroark-Hisui,1.00952,32925,1.567,13430,0.803
92,Sandy Shocks,0.99603,21403,1.018,18212,1.088
93,Mandibuzz,0.98698,21904,1.042,17872,1.068
94,Okidogi,0.90670,17584,0.837,14236,0.851
95,Mimikyu,0.90224,27304,1.299,20500,1.225
96,Kommo-o,0.82431,22347,1.063,16675,0.997
97,Gengar,0.80703,32886,1.565,25159,1.504
98,Maushold,0.80037,25019,1.190,18692,1.117
99,Armarouge,0.78444,19162,0.912,14118,0.844
100,Metagross,0.77824,28731,1.367,22633,1.353
101,Azumarill,0.76261,23763,1.131,19235,1.150
102,Comfey,0.74193,16503,0.785,12195,0.729
103,Lilligant-Hisui,0.73916,19537,0.930,14817,0.886
104,Haxorus,0.73524,22981,1.093,16433,0.982
105,Iron Jugulis,0.69766,12935,0.615,9771,0.584
106,Magnezone,0.69422,17084,0.813,13761,0.822
107,Gyarados,0.67380,23933,1.139,19027,1.137
108,Zapdos-Galar,0.67219,14783,0.703,12071,0.721
109,Incineroar,0.66729,26273,1.250,21771,1.301
110,Slowking,0.64982,14596,0.694,12324,0.737
111,Chesnaught,0.63879,13154,0.626,10812,0.646
112,Umbreon,0.62965,21848,1.039,16397,0.980
113,Talonflame,0.61742,17945,0.854,14024,0.838
114,Conkeldurr,0.60141,17994,0.856,14360,0.858
115,Fezandipiti,0.58714,13018,0.619,10551,0.631
116,Ditto,0.57640,16160,0.769,11584,0.692
117,Mamoswine,0.57452,15184,0.722,12261,0.733
118,Toxicroak,0.56762,13521,0.643,10685,0.639
119,Charizard,0.55033,23919,1.138,17948,1.073
120,Blastoise,0.54528,20101,0.956,15363,0.918
121,Kingdra,0.54169,16951,0.806,12979,0.776
122,Amoonguss,0.49905,16110,0.766,12280,0.734
123,Empoleon,0.47234,15530,0.739,12354,0.738
124,Cloyster,0.46818,20115,0.957,15235,0.911
125,Porygon-Z,0.45889,15863,0.755,12488,0.746
126,Salamence,0.43600,17308,0.823,13147,0.786
127,Muk-Alola,0.43477,11638,0.554,9683,0.579
128,Regidrago,0.42820,10841,0.516,8141,0.487
129,Basculegion-F,0.42195,9278,0.441,7119,0.425
130,Kleavor,0.41825,14256,0.678,12286,0.734
131,Jolteon,0.41799,15281,0.727,11799,0.705
132,Whimsicott,0.41393,13267,0.631,10642,0.636
133,Basculegion,0.41256,10390,0.494,8028,0.480
134,Gardevoir,0.40586,14962,0.712,11473,0.686
135,Jirachi,0.38090,14174,0.674,11079,0.662
136,Ludicolo,0.37748,9634,0.458,7445,0.445
137,Mew,0.37557,13483,0.641,10600,0.634
138,Reuniclus,0.36973,10914,0.519,8170,0.488
139,Milotic,0.35685,16620,0.791,13053,0.780
140,Hippowdon,0.35445,10582,0.503,9106,0.544
141,Breloom,0.35436,13030,0.620,10090,0.603
142,Frosmoth,0.35265,9103,0.433,6808,0.407
143,Pawmot,0.34889,10139,0.482,7333,0.438
144,Bronzong,0.34741,10241,0.487,8726,0.522
145,Forretress,0.34693,16317,0.776,14195,0.848
146,Infernape,0.33595,14303,0.681,10865,0.649
147,Bisharp,0.33532,12010,0.571,9088,0.543
148,Crawdaunt,0.33156,8288,0.394,6637,0.397
149,Espeon,0.32995,15595,0.742,11968,0.715
150,Snorlax,0.32561,14758,0.702,11690,0.699
151,Galvantula,0.31439,19308,0.919,16577,0.991
152,Chandelure,0.30716,13487,0.642,9970,0.596
153,Swampert,0.30163,13659,0.650,11536,0.689
154,Gallade,0.29995,11646,0.554,8609,0.515
155,Klefki,0.29270,9092,0.433,7901,0.472
156,Smeargle,0.29250,8855,0.421,7540,0.451
157,Deoxys-Defense,0.29158,8994,0.428,7079,0.423
158,Chansey,0.28973,10300,0.490,7687,0.459
159,Zarude,0.28890,7715,0.367,6013,0.359
160,Sableye,0.28324,10577,0.503,8609,0.515
161,Gastrodon,0.28100,12195,0.580,9573,0.572
162,Suicune,0.27833,7182,0.342,5407,0.323
163,Vaporeon,0.27584,9561,0.455,7545,0.451
164,Kilowattrel,0.26991,9850,0.469,7868,0.470
165,Typhlosion-Hisui,0.26686,8964,0.426,6459,0.386
166,Enamorus-Therian,0.25761,5698,0.271,4277,0.256
167,Azelf,0.25579,6429,0.306,5615,0.336
168,Arcanine,0.25218,8637,0.411,6678,0.399
169,Pincurchin,0.25200,6454,0.307,5938,0.355
170,Sylveon,0.24857,10934,0.520,7884,0.471
171,Tentacruel,0.24698,10214,0.486,8219,0.491
172,Toxtricity,0.24488,10392,0.494,7823,0.468
173,Scream Tail,0.23827,6646,0.316,5359,0.320
174,Diancie,0.23567,6845,0.326,5387,0.322
175,Entei,0.23560,6352,0.302,4998,0.299
176,Overqwil,0.23227,7327,0.349,5873,0.351
177,Cetitan,0.23123,6984,0.332,5198,0.311
178,Lucario,0.23077,14333,0.682,10652,0.637
179,Salazzle,0.23064,11254,0.535,8558,0.511
180,Torterra,0.22990,10826,0.515,8340,0.498
181,Thundurus,0.22878,6837,0.325,5641,0.337
182,Staraptor,0.22860,9007,0.429,7254,0.434
183,Slowbro,0.22723,7240,0.344,5842,0.349
184,Drifblim,0.22672,6308,0.300,4976,0.297
185,Quagsire,0.21677,8334,0.397,6434,0.385
186,Cyclizar,0.21622,7851,0.374,5905,0.353
187,Vileplume,0.20878,6191,0.295,5054,0.302
188,Donphan,0.20652,8119,0.386,6603,0.395
189,Cobalion,0.20529,4783,0.228,4022,0.240
190,Rotom-Heat,0.20255,7135,0.339,5834,0.349
191,Braviary-Hisui,0.19899,6145,0.292,4681,0.280
192,Feraligatr,0.19831,8849,0.421,6679,0.399
193,Scovillain,0.18915,5176,0.246,3888,0.232
194,Krookodile,0.18765,10935,0.520,8275,0.495
195,Meloetta,0.18696,5001,0.238,3962,0.237
196,Glastrier,0.18385,4537,0.216,3413,0.204
197,Farigiraf,0.18146,4360,0.207,3254,0.194
198,Noivern,0.17207,9370,0.446,7085,0.423
199,Lycanroc-Dusk,0.16957,6710,0.319,5203,0.311
200,Beartic,0.16700,4396,0.209,3343,0.200
201,Leavanny,0.16490,5623,0.268,4757,0.284
202,Hitmonlee,0.16477,7030,0.334,4929,0.295
203,Necrozma,0.16412,4792,0.228,3692,0.221
204,Politoed,0.16201,8212,0.391,7019,0.419
205,Raikou,0.16165,4483,0.213,3466,0.207
206,Brambleghast,0.16047,4969,0.236,3809,0.228
207,Grafaiai,0.15798,7284,0.347,5980,0.357
208,Cinccino,0.15743,8303,0.395,6197,0.370
209,Houndstone,0.15696,4661,0.222,3638,0.217
210,Ambipom,0.15686,7972,0.379,6591,0.394
211,Mienshao,0.15676,7229,0.344,5642,0.337
212,Avalugg,0.15531,4246,0.202,3315,0.198
213,Yanmega,0.15343,6088,0.290,4483,0.268
214,Decidueye-Hisui,0.15047,5373,0.256,4172,0.249
215,Dragalge,0.14751,5403,0.257,4154,0.248
216,Revavroom,0.14560,4533,0.216,3425,0.205
217,Arboliva,0.14342,5062,0.241,3872,0.231
218,Slowbro-Galar,0.13973,4862,0.231,3710,0.222
219,Dudunsparce,0.13855,4159,0.198,3329,0.199
220,Rabsca,0.13700,3634,0.173,2483,0.148
221,Wo-Chien,0.13692,4524,0.215,3621,0.216
222,Inteleon,0.13658,7591,0.361,5798,0.347
223,Primeape,0.13393,4631,0.220,3628,0.217
224,Tsareena,0.13352,5438,0.259,4208,0.251
225,Vikavolt,0.13291,5652,0.269,4761,0.285
226,Leafeon,0.12921,4570,0.217,3518,0.210
227,Toucannon,0.12665,3110,0.148,2588,0.155
228,Exeggutor,0.12625,6314,0.300,4763,0.285
229,Bellibolt,0.12482,4352,0.207,3433,0.205
230,Dusclops,0.12335,5346,0.254,4313,0.258
231,Goodra,0.12168,6113,0.291,4514,0.270
232,Sceptile,0.11708,8416,0.400,6098,0.364
233,Masquerain,0.11541,4032,0.192,3580,0.214
234,Drednaw,0.10992,3591,0.171,2689,0.161
235,Floatzel,0.10987,4035,0.192,3118,0.186
236,Iron Leaves,0.10961,3217,0.153,2239,0.134
237,Probopass,0.10828,2527,0.120,1963,0.117
238,Mabosstiff,0.10780,2918,0.139,2166,0.129
239,Houndoom,0.10742,3589,0.171,2738,0.164
240,Sandslash-Alola,0.10529,3775,0.180,2869,0.171
241,Minior,0.10338,4848,0.231,3641,0.218
242,Electrode-Hisui,0.10183,4945,0.235,3990,0.238
243,Munkidori,0.10165,3034,0.144,2584,0.154
244,Slaking,0.09899,4220,0.201,3266,0.195
245,Eelektross,0.09751,6713,0.319,5099,0.305
246,Abomasnow,0.09658,4333,0.206,3666,0.219
247,Articuno-Galar,0.09495,3102,0.148,2217,0.132
248,Scrafty,0.09448,5220,0.248,4113,0.246
249,Golurk,0.09348,4030,0.192,3267,0.195
250,Froslass,0.09191,3604,0.171,3026,0.181
251,Cryogonal,0.09152,4476,0.213,3407,0.204
252,Scyther,0.09117,4514,0.215,3443,0.206
253,Iron Thorns,0.08745,2606,0.124,1875,0.112
254,Pikachu,0.08742,7180,0.342,5385,0.322
255,Flygon,0.08615,5798,0.276,4506,0.269
256,Flamigo,0.08593,2708,0.129,2150,0.128
257,Rhyperior,0.08521,3876,0.184,3016,0.180
258,Glaceon,0.08515,3084,0.147,2182,0.130
259,Electivire,0.08510,6349,0.302,4807,0.287
260,Zoroark,0.08481,3481,0.166,1473,0.088
261,Toedscruel,0.08346,3135,0.149,2365,0.141
262,Poliwrath,0.08327,3029,0.144,2326,0.139
263,Veluza,0.08288,2332,0.111,1805,0.108
264,Shiftry,0.08217,3022,0.144,2400,0.143
265,Heracross,0.08216,5401,0.257,3903,0.233
266,Malamar,0.07999,6456,0.307,4634,0.277
267,Registeel,0.07986,3481,0.166,2772,0.166
268,Indeedee-F,0.07842,3075,0.146,2511,0.150
269,Orthworm,0.07752,4150,0.197,3356,0.201
270,Golem-Alola,0.07635,2851,0.136,2288,0.137
271,Lapras,0.07590,5860,0.279,4509,0.269
272,Decidueye,0.07549,4384,0.209,3369,0.201
273,Uxie,0.07395,2676,0.127,2344,0.140
274,Regigigas,0.07233,2428,0.116,1934,0.116
275,Lilligant,0.07138,2228,0.106,1616,0.097
276,Trevenant,0.07102,3326,0.158,2571,0.154
277,Eiscue,0.07100,2701,0.129,2066,0.123
278,Hitmontop,0.07042,3739,0.178,2960,0.177
279,Rampardos,0.06951,3196,0.152,2189,0.131
280,Golduck,0.06883,1793,0.085,1394,0.083
281,Komala,0.06800,2742,0.130,2113,0.126
282,Palossand,0.06756,2154,0.102,1706,0.102
283,Emboar,0.06738,3038,0.145,2261,0.135
284,Florges,0.06560,3022,0.144,2224,0.133
285,Raichu-Alola,0.06441,2539,0.121,1906,0.114
286,Tornadus,0.06322,2296,0.109,1800,0.108
287,Spiritomb,0.06225,3418,0.163,2723,0.163
288,Bastiodon,0.06216,2698,0.128,2199,0.131
289,Tauros-Paldea-Blaze,0.05992,1974,0.094,1539,0.092
290,Regice,0.05949,4223,0.201,2916,0.174
291,Exeggutor-Alola,0.05941,2427,0.115,1868,0.112
292,Typhlosion,0.05918,4834,0.230,3570,0.213
293,Avalugg-Hisui,0.05889,2653,0.126,2057,0.123
294,Honchkrow,0.05796,2889,0.137,2152,0.129
295,Brute Bonnet,0.05661,2191,0.104,1709,0.102
296,Delphox,0.05600,3578,0.170,2629,0.157
297,Mesprit,0.05529,1356,0.065,1101,0.066
298,Tatsugiri,0.05418,2213,0.105,1579,0.094
299,Carbink,0.05327,2159,0.103,1706,0.102
300,Alcremie,0.05296,1809,0.086,1272,0.076
301,Oricorio-Pom-Pom,0.05147,2633,0.125,2006,0.120
302,Luxray,0.05111,3471,0.165,2713,0.162
303,Braviary,0.04936,2434,0.116,1774,0.106
304,Sandaconda,0.04931,2309,0.110,1927,0.115
305,Lycanroc,0.04754,1806,0.086,1433,0.086
306,Morpeko,0.04636,2715,0.129,2193,0.131
307,Coalossal,0.04630,2759,0.131,2141,0.128
308,Lurantis,0.04555,4056,0.193,3088,0.185
309,Mismagius,0.04543,3199,0.152,2522,0.151
310,Dusknoir,0.04455,3063,0.146,2380,0.142
311,Altaria,0.04407,3478,0.165,2416,0.144
312,Mudsdale,0.04239,2713,0.129,2214,0.132
313,Regirock,0.04206,2853,0.136,2164,0.129
314,Golem,0.04203,2743,0.131,2288,0.137
315,Duraludon,0.04153,2346,0.112,1815,0.108
316,Hariyama,0.04140,2080,0.099,1657,0.099
317,Articuno,0.04137,2002,0.095,1580,0.094
318,Medicham,0.04084,1958,0.093,1453,0.087
319,Cramorant,0.04013,2390,0.114,1965,0.117
320,Sawsbuck,0.04001,1643,0.078,1222,0.073
321,Ursaring,0.03991,1849,0.088,1492,0.089
322,Raichu,0.03920,3142,0.149,2309,0.138
323,Spidops,0.03838,2880,0.137,2477,0.148
324,Magneton,0.03781,2628,0.125,2087,0.125
325,Terrakion,0.03705,1266,0.060,907,0.054
326,Sandslash,0.03678,1496,0.071,1194,0.071
327,Sunflora,0.03674,917,0.044,686,0.041
328,Bellossom,0.03545,1429,0.068,1113,0.067
329,Lanturn,0.03523,2469,0.117,1928,0.115
330,Cacturne,0.03466,2070,0.098,1574,0.094
331,Clawitzer,0.03380,2394,0.114,1804,0.108
332,Tropius,0.03357,2051,0.098,1609,0.096
333,Rhydon,0.03320,2330,0.111,1694,0.101
334,Crabominable,0.03292,1430,0.068,1018,0.061
335,Tauros,0.03249,1507,0.072,1188,0.071
336,Zangoose,0.03230,2559,0.122,1861,0.111
337,Sudowoodo,0.03223,1469,0.070,1157,0.069
338,Rotom-Mow,0.03189,1481,0.070,1205,0.072
339,Hoopa,0.03071,1251,0.060,895,0.053
340,Muk,0.03006,1470,0.070,1125,0.067
341,Tauros-Paldea-Aqua,0.02969,1723,0.082,1308,0.078
342,Dachsbun,0.02796,2125,0.101,1479,0.088
343,Meganium,0.02728,1569,0.075,1156,0.069
344,Venomoth,0.02685,1615,0.077,1152,0.069
345,Hitmonchan,0.02651,2292,0.109,1688,0.101
346,Dipplin,0.02640,710,0.034,536,0.032
347,Weezing,0.02582,1988,0.095,1555,0.093
348,Virizion,0.02537,1187,0.056,819,0.049
349,Magcargo,0.02529,1396,0.066,1111,0.066
350,Magmortar,0.02473,1462,0.070,1114,0.067
351,Rotom-Frost,0.02436,1117,0.053,884,0.053
352,Dodrio,0.02430,1533,0.073,1180,0.071
353,Flareon,0.02369,2105,0.100,1535,0.092
354,Oricorio-Sensu,0.02335,1059,0.050,777,0.046
355,Arbok,0.02324,2101,0.100,1654,0.099
356,Dugtrio,0.02322,1280,0.061,1078,0.064
357,Persian-Alola,0.02301,1122,0.053,946,0.057
358,Klawf,0.02279,1319,0.063,1014,0.061
359,Bruxish,0.02278,1142,0.054,862,0.052
360,Illumise,0.02269,1013,0.048,824,0.049
361,Haunter,0.02246,1009,0.048,801,0.048
362,Meowstic,0.02224,1664,0.079,1371,0.082
363,Victreebel,0.02172,1129,0.054,893,0.053
364,Ampharos,0.02165,2045,0.097,1542,0.092
365,Oricorio,0.02071,881,0.042,614,0.037
366,Volbeat,0.02027,902,0.043,686,0.041
367,Wigglytuff,0.01997,1111,0.053,863,0.052
368,Ariados,0.01975,1856,0.088,1592,0.095
369,Shaymin,0.01969,1030,0.049,770,0.046
370,Jumpluff,0.01924,933,0.044,728,0.044
371,Banette,0.01883,958,0.046,693,0.041
372,Piloswine,0.01811,1002,0.048,867,0.052
373,Appletun,0.01806,1156,0.055,838,0.050
374,Bombirdier,0.01800,824,0.039,664,0.040
375,Chimecho,0.01783,990,0.047,694,0.041
376,Gumshoos,0.01758,867,0.041,564,0.034
377,Falinks,0.01751,1113,0.053,796,0.048
378,Copperajah,0.01708,1231,0.059,891,0.053
379,Delibird,0.01695,909,0.043,668,0.040
380,Lycanroc-Midnight,0.01646,1279,0.061,1004,0.060
381,Furret,0.01619,1202,0.057,932,0.056
382,Sandshrew-Alola,0.01609,231,0.011,145,0.009
383,Vivillon,0.01571,1019,0.048,721,0.043
384,Gurdurr,0.01499,513,0.024,402,0.024
385,Flapple,0.01475,676,0.032,536,0.032
386,Vespiquen,0.01470,556,0.026,432,0.026
387,Murkrow,0.01431,1110,0.053,876,0.052
388,Perrserker,0.01427,850,0.040,644,0.038
389,Qwilfish-Hisui,0.01397,761,0.036,625,0.037
390,Misdreavus,0.01320,768,0.037,622,0.037
391,Charjabug,0.01297,838,0.040,769,0.046
392,Electrode,0.01246,1519,0.072,1229,0.073
393,Dunsparce,0.01236,1206,0.057,909,0.054
394,Skuntank,0.01235,1040,0.049,868,0.052
395,Greedent,0.01229,1056,0.050,775,0.046
396,Squawkabilly,0.01196,788,0.037,623,0.037
397,Seviper,0.01175,882,0.042,644,0.038
398,Qwilfish,0.01151,569,0.027,430,0.026
399,Rotom,0.01150,703,0.033,577,0.034
400,Dedenne,0.01141,863,0.041,694,0.041
401,Wyrdeer,0.01102,796,0.038,590,0.035
402,Dugtrio-Alola,0.01094,887,0.042,715,0.043
403,Granbull,0.01092,856,0.041,604,0.036
404,Basculin,0.01091,1023,0.049,814,0.049
405,Camerupt,0.01078,689,0.033,553,0.033
406,Pyroar,0.01077,913,0.043,665,0.040
407,Kricketune,0.01077,493,0.023,429,0.026
408,Gothitelle,0.01073,1338,0.064,897,0.054
409,Cottonee,0.01039,585,0.028,440,0.026
410,Noctowl,0.01026,1024,0.049,798,0.048
411,Hattrem,0.01024,367,0.017,280,0.017
412,Gogoat,0.01023,1122,0.053,773,0.046
413,Passimian,0.01006,712,0.034,491,0.029
414,Zebstrika,0.00991,1009,0.048,735,0.044
415,Vigoroth,0.00967,377,0.018,267,0.016
416,Grumpig,0.00961,505,0.024,414,0.025
417,Persian,0.00878,1212,0.058,1025,0.061
418,Dewgong,0.00831,677,0.032,527,0.031
419,Samurott,0.00829,660,0.031,521,0.031
420,Wugtrio,0.00801,411,0.020,297,0.018
421,Gloom,0.00729,299,0.014,238,0.014
422,Mightyena,0.00729,642,0.031,460,0.027
423,Gligar,0.00728,671,0.032,581,0.035
424,Surskit,0.00722,172,0.008,128,0.008
425,Whiscash,0.00719,798,0.038,671,0.040
426,Oshawott,0.00695,212,0.010,159,0.010
427,Magmar,0.00663,384,0.018,280,0.017
428,Swalot,0.00585,559,0.027,416,0.025
429,Psyduck,0.00579,251,0.012,184,0.011
430,Lumineon,0.00531,309,0.015,261,0.016
431,Plusle,0.00528,361,0.017,279,0.017
432,Pachirisu,0.00515,329,0.016,273,0.016
433,Naclstack,0.00506,138,0.007,99,0.006
434,Rotom-Fan,0.00495,318,0.015,252,0.015
435,Duskull,0.00481,106,0.005,90,0.005
436,Sneasel,0.00475,251,0.012,209,0.012
437,Riolu,0.00457,501,0.024,317,0.019
438,Oranguru,0.00446,297,0.014,239,0.014
439,Swadloon,0.00443,183,0.009,175,0.010
440,Luvdisc,0.00429,423,0.020,312,0.019
441,Flittle,0.00420,65,0.003,38,0.002
442,Oinkologne,0.00388,408,0.019,277,0.017
443,Munchlax,0.00383,483,0.023,327,0.020
444,Nosepass,0.00373,338,0.016,235,0.014
445,Clefairy,0.00366,326,0.016,238,0.014
446,Sneasel-Hisui,0.00352,308,0.015,243,0.015
447,Hypno,0.00342,417,0.020,325,0.019
448,Stonjourner,0.00323,167,0.008,127,0.008
449,Zorua-Hisui,0.00318,112,0.005,34,0.002
450,Eevee,0.00307,279,0.013,223,0.013
451,Bulbasaur,0.00303,201,0.010,172,0.010
452,Electabuzz,0.00302,408,0.019,321,0.019
453,Pineco,0.00294,284,0.014,247,0.015
454,Crocalor,0.00287,188,0.009,139,0.008
455,Swinub,0.00287,110,0.005,63,0.004
456,Seadra,0.00284,139,0.007,108,0.006
457,Swanna,0.00267,457,0.022,370,0.022
458,Glalie,0.00264,531,0.025,449,0.027
459,Hippopotas,0.00264,91,0.004,82,0.005
460,Dragonair,0.00263,187,0.009,132,0.008
461,Wartortle,0.00257,250,0.012,201,0.012
462,Solosis,0.00255,100,0.005,81,0.005
463,Weepinbell,0.00252,34,0.002,30,0.002
464,Corphish,0.00248,93,0.004,62,0.004
465,Bonsly,0.00243,48,0.002,39,0.002
466,Minun,0.00235,336,0.016,247,0.015
467,Pichu,0.00204,132,0.006,98,0.006
468,Thwackey,0.00204,82,0.004,68,0.004
469,Grotle,0.00203,125,0.006,102,0.006
470,Rowlet,0.00200,97,0.005,70,0.004
471,Mareep,0.00195,55,0.003,52,0.003
472,Squirtle,0.00193,212,0.010,174,0.010
473,Starly,0.00189,213,0.010,157,0.009
474,Phione,0.00187,134,0.006,90,0.005
475,Oinkologne-F,0.00177,330,0.016,223,0.013
476,Magikarp,0.00172,148,0.007,119,0.007
477,Pignite,0.00170,85,0.004,69,0.004
478,Glimmet,0.00167,200,0.010,145,0.009
479,Tauros-Paldea-Combat,0.00166,94,0.004,58,0.003
480,Girafarig,0.00162,176,0.008,119,0.007
481,Poliwhirl,0.00158,66,0.003,55,0.003
482,Shroodle,0.00151,58,0.003,34,0.002
483,Wooper,0.00148,99,0.005,79,0.005
484,Piplup,0.00147,73,0.003,46,0.003
485,Gabite,0.00144,42,0.002,36,0.002
486,Oricorio-Pa'u,0.00144,124,0.006,85,0.005
487,Geodude,0.00143,168,0.008,157,0.009
488,Sliggoo-Hisui,0.00143,148,0.007,124,0.007
489,Carkol,0.00138,92,0.004,73,0.004
490,Gastly,0.00134,132,0.006,114,0.007
491,Koffing,0.00131,79,0.004,63,0.004
492,Blitzle,0.00127,37,0.002,21,0.001
493,Drifloon,0.00124,84,0.004,71,0.004
494,Treecko,0.00124,218,0.010,150,0.009
495,Jigglypuff,0.00122,75,0.004,61,0.004
496,Ralts,0.00116,79,0.004,71,0.004
497,Charmander,0.00114,91,0.004,65,0.004
498,Seedot,0.00114,89,0.004,58,0.003
499,Fletchinder,0.00112,128,0.006,97,0.006
500,Sandshrew,0.00111,144,0.007,91,0.005
501,Raboot,0.00111,41,0.002,29,0.002
502,Tepig,0.00108,24,0.001,14,0.001
503,Servine,0.00105,121,0.006,82,0.005
504,Tandemaus,0.00103,57,0.003,45,0.003
505,Combee,0.00103,23,0.001,16,0.001
506,Magnemite,0.00102,105,0.005,83,0.005
507,Numel,0.00102,97,0.005,71,0.004
508,Sliggoo,0.00096,33,0.002,27,0.002
509,Eelektrik,0.00096,88,0.004,54,0.003
510,Calyrex,0.00096,57,0.003,42,0.003
511,Totodile,0.00095,98,0.005,72,0.004
512,Snom,0.00093,138,0.007,99,0.006
513,Graveler,0.00093,66,0.003,60,0.004
514,Buizel,0.00093,97,0.005,82,0.005
515,Greavard,0.00092,38,0.002,19,0.001
516,Ivysaur,0.00092,72,0.003,61,0.004
517,Fraxure,0.00090,28,0.001,21,0.001
518,Bayleef,0.00089,143,0.007,114,0.007
